7,243174,7,11.7,2,63,1.25,150,2.5,2.625,4,0,0,6.714285714,,25
7,250391,7,11.7,5,39,1.625,151,3.25,2.625,4,0,0,7.714285714,,17
7,241421,7,11.7,3,78,2.333333333,150,4.5,2.625,4,0,0,6.714285714,,21
7,243065,7,11.7,1,66,1,140,13,2.625,4,0,0,-3.285714286,,10
7,242200,7,11.7,6,80,1.666666667,140,17,2.625,4,0,0,-3.285714286,,0
7,240235,7,11.7,4,31,2.5,142,67,2.625,4,0,0,-1.285714286,,20
7,248934,7,11.7,7,24,3.25,130,126,2.625,4,0,0,-13.28571429,,15
